Time (ms),Stage,PosX (m),PosY (m),PosZ (m),VeloX (m/s),VeloY (m/s),VeloZ (m/s),AccelX (m/s^2),AccelY (m/s^2),AccelZ (m/s^2),Bar Altitude,Bar Pressure,Bar Temperature,GPS Longitude,GPS Latitude,GPS Altitude,GPS PosX,GPS PosY,GPS PosZ,GPS Heading Angle,GPS Satellites,IMU AccelX,IMU AccelY,IMU AccelZ,IMU AngVeloX,IMU AngVeloY,IMU AngVeloZ,IMU MagX,IMU MagY,IMU MagZ,IMU OrientationW,IMU OrientationX,IMU OrientationY,IMU OrientationZ,IMU Roll,IMU Pitch,IMU Yaw,PWM,Target Lat,Target Long,Goal Angle,BNO Calibration Sys,BNO Calibration Accel,BNO Calibration Gryo,BNO Calibration Mag
3187.91,Drogue,-287.00,935.34,1833.92,29.12,29.12,29.12,0.00,-5.41,8.18,1844.87,78741.55,28.42,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,6.89,-5.41,8.18,132.81,20.06,12.56,23.56,32.25,33.00,0.59,-0.63,0.51,0.02,-113.15,38.61,-51.65,0.00,0.00,0.00,-45.00,0,1,3,3
3187.92,Drogue,-286.68,935.32,1833.87,29.18,29.18,29.18,0.00,-5.63,8.85,1844.87,78741.55,28.42,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,5.70,-5.63,8.85,134.44,32.50,2.94,23.56,32.25,33.00,0.59,-0.62,0.51,0.01,-112.15,38.39,-52.12,0.00,0.00,0.00,-45.00,0,1,3,3
3187.93,Drogue,-286.33,935.29,1833.80,29.24,29.24,29.24,0.00,-5.57,9.90,1844.87,78741.55,28.42,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,5.03,-5.57,9.90,131.75,51.44,-15.50,23.56,32.25,33.00,0.60,-0.62,0.51,0.00,-111.20,38.07,-52.64,0.00,0.00,0.00,-45.00,0,1,3,3
3187.94,Drogue,-286.04,935.26,1833.80,29.29,29.29,29.29,0.00,-6.69,10.50,1844.87,78741.55,28.42,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,5.56,-6.69,10.50,131.75,51.44,-15.50,23.56,32.25,33.00,0.60,-0.61,0.51,-0.01,-110.30,37.64,-53.22,0.00,0.00,0.00,-45.00,0,1,3,3
3187.95,Drogue,-285.77,935.24,1833.83,29.34,29.34,29.34,0.00,-6.72,10.80,1844.87,78741.55,28.42,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,5.41,-6.72,10.80,129.88,60.06,-25.12,24.38,35.69,30.25,0.60,-0.61,0.51,-0.01,-110.30,37.64,-53.22,0.00,0.00,0.00,-45.00,0,1,3,3
3187.96,Drogue,-285.54,935.22,1833.90,29.38,29.38,29.38,0.00,-6.55,11.57,1844.87,78741.55,28.42,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,4.10,-6.55,11.57,126.19,70.06,-33.81,24.38,35.69,30.25,0.61,-0.60,0.52,-0.03,-108.70,36.48,-54.57,0.00,0.00,0.00,-45.00,0,1,3,3
3187.97,Drogue,-285.19,935.19,1833.93,29.42,29.42,29.42,0.00,-7.11,11.47,1847.92,78711.90,28.42,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,3.35,-7.11,11.47,115.56,80.62,-48.06,24.38,35.69,30.25,0.61,-0.60,0.52,-0.04,-108.01,35.80,-55.31,0.00,0.00,0.00,-45.00,0,1,3,3
3187.98,Drogue,-284.86,935.16,1833.99,29.44,29.44,29.44,0.00,-6.51,11.34,1847.92,78711.90,28.42,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,1.74,-6.51,11.34,109.25,85.75,-52.06,24.38,35.69,30.25,0.61,-0.59,0.52,-0.05,-107.41,35.06,-56.09,0.00,0.00,0.00,-45.00,0,1,3,3
3187.99,Drogue,-284.54,935.13,1834.06,29.45,29.45,29.45,0.00,-6.31,10.40,1847.92,78711.90,28.42,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,1.35,-6.31,10.40,109.25,85.75,-52.06,24.38,35.69,30.25,0.61,-0.59,0.52,-0.06,-106.87,34.29,-56.88,0.00,0.00,0.00,-45.00,0,1,3,3
3188.00,Drogue,-284.30,935.10,1834.22,29.46,29.46,29.46,0.00,-5.82,11.24,1847.92,78711.90,28.42,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,1.32,-5.82,11.24,102.69,87.56,-57.19,22.38,39.38,26.25,0.61,-0.59,0.52,-0.06,-106.87,34.29,-56.88,0.00,0.00,0.00,-45.00,0,1,3,3
3188.01,Drogue,-284.04,935.08,1834.35,29.46,29.46,29.46,0.00,-4.70,11.31,1847.92,78711.90,28.42,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,0.35,-4.70,11.31,96.06,87.50,-62.38,22.38,39.38,26.25,0.61,-0.59,0.52,-0.09,-105.94,32.61,-58.43,0.00,0.00,0.00,-45.00,0,1,3,3
3188.02,Drogue,-283.71,935.05,1834.42,29.47,29.47,29.47,0.00,-3.74,10.95,1847.92,78711.90,28.42,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,0.55,-3.74,10.95,87.56,89.69,-65.75,22.38,39.38,26.25,0.61,-0.58,0.52,-0.10,-105.58,31.74,-59.21,0.00,0.00,0.00,-45.00,0,1,3,3
3188.03,Drogue,-283.39,935.01,1834.28,29.48,29.48,29.48,0.00,-3.02,10.67,1840.48,78784.38,28.36,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,0.75,-3.02,10.67,73.25,91.44,-70.75,22.38,39.38,26.25,0.61,-0.58,0.52,-0.11,-105.28,30.84,-60.00,0.00,0.00,0.00,-45.00,0,1,3,3
3188.04,Drogue,-283.06,934.98,1834.15,29.48,29.48,29.48,0.00,-2.35,10.69,1840.48,78784.38,28.36,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,0.41,-2.35,10.69,73.25,91.44,-70.75,19.06,42.00,24.75,0.61,-0.58,0.52,-0.12,-105.03,29.94,-60.20,0.00,0.00,0.00,-45.00,0,1,3,3
3188.05,Drogue,-282.80,934.95,1834.08,29.48,29.48,29.48,0.00,-2.48,10.32,1840.48,78784.38,28.36,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-0.36,-2.48,10.32,66.81,91.81,-71.44,19.06,42.00,24.75,0.61,-0.58,0.52,-0.12,-105.03,29.94,-60.20,0.00,0.00,0.00,-45.00,0,1,3,3
3188.06,Drogue,-282.56,934.93,1834.04,29.48,29.48,29.48,0.00,-1.09,9.84,1840.48,78784.38,28.36,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-0.23,-1.09,9.84,60.62,92.69,-72.69,19.06,42.00,24.75,0.61,-0.58,0.52,-0.14,-104.67,28.12,-61.76,0.00,0.00,0.00,-45.00,0,1,3,3
3188.07,Drogue,-282.24,934.90,1833.92,29.47,29.47,29.47,0.00,-0.97,9.50,1840.48,78784.38,28.36,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-0.46,-0.97,9.50,54.94,91.94,-72.44,19.06,42.00,24.75,0.60,-0.58,0.52,-0.15,-104.55,27.23,-62.53,0.00,0.00,0.00,-45.00,0,1,3,3
3188.08,Drogue,-281.91,934.86,1833.80,29.46,29.46,29.46,0.00,-0.08,9.20,1840.48,78784.38,28.36,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-1.20,-0.08,9.20,44.19,89.62,-71.31,19.06,42.00,24.75,0.60,-0.58,0.52,-0.16,-104.46,26.35,-63.28,0.00,0.00,0.00,-45.00,0,1,3,3
3188.09,Drogue,-281.59,934.83,1833.42,29.45,29.45,29.45,0.00,-0.50,8.34,1830.77,78784.38,28.36,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-0.68,-0.50,8.34,44.19,89.62,-71.31,19.06,42.00,24.75,0.60,-0.58,0.52,-0.17,-104.40,25.46,-63.47,0.00,0.00,0.00,-45.00,0,1,3,3
3188.10,Drogue,-281.33,934.80,1833.10,29.44,29.44,29.44,0.00,-0.52,8.41,1830.77,78878.97,28.33,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-1.01,-0.52,8.41,39.00,89.38,-70.69,13.88,44.56,23.56,0.60,-0.58,0.52,-0.17,-104.40,25.46,-63.47,0.00,0.00,0.00,-45.00,0,1,3,3
3188.11,Drogue,-281.09,934.78,1832.82,29.43,29.43,29.43,0.00,-0.29,7.87,1830.77,78878.97,28.33,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-1.52,-0.29,7.87,34.56,88.50,-70.19,13.88,44.56,23.56,0.60,-0.58,0.52,-0.18,-104.38,24.60,-64.19,0.00,0.00,0.00,-45.00,0,1,3,3
3188.12,Drogue,-280.77,934.74,1832.46,29.42,29.42,29.42,0.00,-0.05,7.24,1830.77,78878.97,28.33,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-1.44,-0.05,7.24,29.31,87.75,-69.06,13.88,44.56,23.56,0.59,-0.59,0.52,-0.19,-104.42,22.89,-65.62,0.00,0.00,0.00,-45.00,0,1,3,3
3188.13,Drogue,-280.41,934.71,1832.09,29.40,29.40,29.40,0.00,-0.11,5.99,1830.77,78878.97,28.33,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-1.28,-0.11,5.99,20.81,86.81,-68.88,13.88,44.56,23.56,0.59,-0.59,0.52,-0.20,-104.49,22.03,-66.33,0.00,0.00,0.00,-45.00,0,1,3,3
3188.14,Drogue,-280.09,934.67,1831.75,29.38,29.38,29.38,0.00,0.35,6.04,1830.77,78878.97,28.33,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-1.43,0.35,6.04,20.81,86.81,-68.88,13.88,44.56,23.56,0.58,-0.59,0.52,-0.21,-104.57,21.18,-66.29,0.00,0.00,0.00,-45.00,0,1,3,3
3188.15,Drogue,-279.86,934.65,1831.50,29.37,29.37,29.37,0.00,0.02,5.94,1830.77,78878.97,28.33,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-1.15,0.02,5.94,17.75,85.69,-67.94,10.88,45.25,22.75,0.58,-0.59,0.52,-0.21,-104.57,21.18,-66.29,0.00,0.00,0.00,-45.00,0,1,3,3
3188.16,Drogue,-279.62,934.62,1831.08,29.36,29.36,29.36,0.00,-0.45,5.22,1824.39,78941.25,28.38,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-1.54,-0.45,5.22,14.69,84.81,-68.06,10.88,45.25,22.75,0.58,-0.59,0.52,-0.22,-104.67,20.34,-66.96,0.00,0.00,0.00,-45.00,0,1,3,3
3188.17,Drogue,-279.27,934.59,1830.57,29.35,29.35,29.35,0.00,-0.30,4.66,1824.39,78941.25,28.38,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-1.30,-0.30,4.66,10.88,84.31,-68.69,10.88,45.25,22.75,0.57,-0.59,0.52,-0.23,-104.92,18.62,-68.27,0.00,0.00,0.00,-45.00,0,1,3,3
3188.18,Drogue,-278.95,934.55,1830.09,29.33,29.33,29.33,0.00,-0.34,4.27,1824.39,78941.25,28.38,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-1.33,-0.34,4.27,6.00,82.88,-71.19,10.88,45.25,22.75,0.56,-0.59,0.52,-0.24,-105.06,17.75,-68.90,0.00,0.00,0.00,-45.00,0,1,3,3
3188.19,Drogue,-278.62,934.52,1829.62,29.32,29.32,29.32,0.00,-0.45,4.33,1824.39,78941.25,28.38,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-1.08,-0.45,4.33,6.00,82.88,-71.19,10.88,45.25,22.75,0.56,-0.60,0.52,-0.24,-105.20,16.87,-68.92,0.00,0.00,0.00,-45.00,0,1,3,3
3188.20,Drogue,-278.39,934.49,1829.24,29.31,29.31,29.31,0.00,-0.91,4.31,1824.39,78941.25,28.38,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-1.28,-0.91,4.31,4.38,82.00,-72.19,5.75,47.19,22.38,0.56,-0.60,0.52,-0.24,-105.20,16.87,-68.92,0.00,0.00,0.00,-45.00,0,1,3,3
3188.21,Drogue,-278.12,934.47,1828.85,29.30,29.30,29.30,0.00,-1.22,4.04,1824.39,78941.25,28.38,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-1.09,-1.22,4.04,2.06,81.00,-73.56,5.75,47.19,22.38,0.56,-0.60,0.52,-0.25,-105.34,15.98,-69.52,0.00,0.00,0.00,-45.00,0,1,3,3
3188.22,Drogue,-277.83,934.44,1828.44,29.29,29.29,29.29,0.00,-1.26,3.78,1824.39,78941.25,28.38,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-1.03,-1.26,3.78,0.25,81.00,-75.88,5.75,47.19,22.38,0.55,-0.60,0.52,-0.27,-105.66,14.11,-70.66,0.00,0.00,0.00,-45.00,0,1,3,3
3188.23,Drogue,-277.48,934.40,1827.80,29.28,29.28,29.28,0.00,-1.31,3.77,1817.59,79007.61,28.43,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-0.86,-1.31,3.77,-2.69,79.75,-82.00,5.75,47.19,22.38,0.54,-0.60,0.52,-0.27,-105.81,13.14,-71.20,0.00,0.00,0.00,-45.00,0,1,3,3
3188.24,Drogue,-277.16,934.36,1827.19,29.27,29.27,29.27,0.00,-1.02,3.72,1817.59,79007.61,28.43,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-0.87,-1.02,3.72,-2.69,79.75,-82.00,5.75,47.19,22.38,0.54,-0.61,0.51,-0.28,-105.96,12.15,-71.19,0.00,0.00,0.00,-45.00,0,1,3,3
3188.25,Drogue,-276.89,934.34,1826.66,29.26,29.26,29.26,0.00,-1.22,3.75,1817.59,79007.61,28.43,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-0.64,-1.22,3.75,-3.62,79.75,-84.38,0.56,47.19,22.38,0.54,-0.61,0.51,-0.28,-105.96,12.15,-71.19,0.00,0.00,0.00,-45.00,0,1,3,3
3188.26,Drogue,-276.66,934.31,1826.18,29.26,29.26,29.26,0.00,-1.81,4.07,1817.59,79007.61,28.43,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-0.63,-1.81,4.07,-4.38,80.06,-87.12,0.56,47.19,22.38,0.53,-0.61,0.51,-0.29,-106.11,11.12,-71.71,0.00,0.00,0.00,-45.00,0,1,3,3
3188.27,Drogue,-276.34,934.28,1825.61,29.25,29.25,29.25,0.00,-1.72,4.55,1817.59,79007.61,28.43,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-0.77,-1.72,4.55,-5.00,80.00,-90.81,0.56,47.19,22.38,0.52,-0.62,0.51,-0.30,-106.40,8.96,-72.71,0.00,0.00,0.00,-45.00,0,1,3,3
3188.28,Drogue,-275.99,934.24,1825.02,29.24,29.24,29.24,0.00,-2.23,4.38,1817.59,79007.61,28.43,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-0.54,-2.23,4.38,-7.44,80.75,-97.94,0.56,47.19,22.38,0.51,-0.62,0.51,-0.31,-106.54,7.83,-73.20,0.00,0.00,0.00,-45.00,0,1,3,3
3188.29,Drogue,-275.67,934.20,1824.39,29.24,29.24,29.24,0.00,-1.55,4.55,1814.08,79041.86,28.43,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-0.64,-1.55,4.55,-7.44,80.75,-97.94,0.56,47.19,22.38,0.51,-0.62,0.51,-0.32,-106.68,6.66,-73.68,0.00,0.00,0.00,-45.00,0,1,3,3
3188.30,Drogue,-275.43,934.18,1823.86,29.23,29.23,29.23,0.00,-2.00,5.61,1814.08,79041.86,28.43,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-0.42,-2.00,5.61,-8.44,81.06,-101.44,-5.00,47.50,22.75,0.51,-0.62,0.51,-0.32,-106.68,6.66,-73.68,0.00,0.00,0.00,-45.00,0,1,3,3
3188.31,Drogue,-275.20,934.15,1823.34,29.23,29.23,29.23,0.00,-2.13,6.02,1814.08,79041.86,28.43,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-0.29,-2.13,6.02,-8.62,81.88,-105.31,-5.00,47.50,22.75,0.49,-0.63,0.50,-0.34,-106.95,4.21,-74.61,0.00,0.00,0.00,-45.00,0,1,3,3
3188.32,Drogue,-274.85,934.11,1822.71,29.23,29.23,29.23,0.00,-2.00,6.64,1814.08,79041.86,28.43,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-0.46,-2.00,6.64,-9.38,82.56,-109.38,-5.00,47.50,22.75,0.48,-0.63,0.50,-0.35,-107.07,2.93,-75.06,0.00,0.00,0.00,-45.00,0,1,3,3
3188.33,Drogue,-274.53,934.08,1822.12,29.22,29.22,29.22,0.00,-2.16,6.99,1814.08,79041.86,28.43,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-0.37,-2.16,6.99,-10.25,84.88,-118.38,-5.00,47.50,22.75,0.48,-0.63,0.50,-0.35,-107.18,1.59,-75.51,0.00,0.00,0.00,-45.00,0,1,3,3
3188.34,Drogue,-274.20,934.04,1821.55,29.22,29.22,29.22,0.00,-1.96,7.76,1814.08,79041.86,28.43,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-0.21,-1.96,7.76,-10.25,84.88,-118.38,-5.00,47.50,22.75,0.47,-0.63,0.50,-0.36,-107.29,0.20,-75.95,0.00,0.00,0.00,-45.00,0,1,3,3
3188.35,Drogue,-273.97,934.01,1821.09,29.22,29.22,29.22,0.00,-1.52,7.89,1814.08,79041.86,28.43,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-0.17,-1.52,7.89,-10.44,86.19,-123.31,-9.69,46.38,22.00,0.47,-0.63,0.50,-0.36,-107.29,0.20,-75.95,0.00,0.00,0.00,-45.00,0,1,3,3
3188.36,Drogue,-273.71,933.98,1820.57,29.22,29.22,29.22,0.00,-1.23,8.21,1812.65,79055.84,28.43,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,-0.02,-1.23,8.21,-10.62,87.06,-127.44,-9.69,46.38,22.00,0.45,-0.64,0.49,-0.38,-107.47,-2.70,-76.81,0.00,0.00,0.00,-45.00,0,1,3,3
3188.37,Drogue,-273.39,933.95,1819.99,29.22,29.22,29.22,0.00,-1.52,9.93,1812.65,79055.84,28.43,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,0.16,-1.52,9.93,-9.56,87.88,-131.69,-9.69,46.38,22.00,0.44,-0.64,0.49,-0.39,-107.53,-4.22,-77.24,0.00,0.00,0.00,-45.00,0,1,3,3
3188.38,Drogue,-273.04,933.90,1819.39,29.22,29.22,29.22,0.00,-1.44,11.72,1812.65,79055.84,28.43,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,0.32,-1.44,11.72,-7.94,90.19,-142.50,-9.69,46.38,22.00,0.43,-0.65,0.48,-0.40,-107.57,-5.80,-77.66,0.00,0.00,0.00,-45.00,0,1,3,3
3188.39,Drogue,-272.74,933.87,1818.87,29.23,29.23,29.23,0.00,-1.06,12.16,1812.65,79055.84,28.43,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,0.94,-1.06,12.16,-7.94,90.19,-142.50,-9.69,46.38,22.00,0.43,-0.65,0.48,-0.41,-107.57,-7.43,-77.84,0.00,0.00,0.00,-45.00,0,1,3,3
3188.40,Drogue,-272.48,933.84,1818.40,29.24,29.24,29.24,0.00,-0.34,12.14,1812.65,79055.84,28.43,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,0.91,-0.34,12.14,-5.81,92.88,-147.31,-16.75,44.56,21.19,0.43,-0.65,0.48,-0.41,-107.57,-7.43,-77.84,0.00,0.00,0.00,-45.00,0,1,3,3
3188.41,Drogue,-272.25,933.81,1817.98,29.25,29.25,29.25,0.00,0.23,12.69,1812.65,79055.84,28.43,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,1.01,0.23,12.69,-2.38,94.31,-152.25,-16.75,44.56,21.19,0.42,-0.65,0.47,-0.42,-107.54,-9.11,-78.27,0.00,0.00,0.00,-45.00,0,1,3,3
3188.42,Drogue,-271.92,933.78,1817.52,29.26,29.26,29.26,0.00,1.01,12.57,1814.70,79035.89,28.43,-771936576.00,427132992.00,981.64,-274.30,930.02,705.53,100.53,4,0.64,1.01,12.57,0.88,96.00,-156.62,-16.75,44.56,21.19,0.40,-0.66,0.46,-0.44,-107.32,-12.59,-79.16,0.00,0.00,0.00,-45.00,0,1,3,3
3188.43,Drogue,-266.39,932.26,1817.03,33.37,33.37,33.37,0.00,1.59,12.69,1814.70,79035.89,28.43,-771933632.00,427132256.00,989.74,-242.92,925.51,713.63,103.23,8,1.02,1.59,12.69,8.19,98.56,-162.31,-16.75,44.56,21.19,0.39,-0.66,0.45,-0.45,-107.13,-14.38,-79.61,0.00,0.00,0.00,-45.00,1,1,3,3
3188.61,Drogue,-256.51,930.44,1811.68,36.09,36.09,36.09,0.00,9.42,11.12,1840.50,78784.14,28.43,-771933632.00,427132256.00,989.74,-242.92,925.51,713.63,103.23,8,-0.75,9.42,11.12,53.25,123.19,-71.06,-41.69,29.88,7.50,0.26,-0.63,0.35,-0.64,-93.41,-39.16,-94.32,0.00,0.00,0.00,-45.00,1,1,3,3
3188.62,Drogue,-253.94,929.58,1812.50,37.79,37.79,37.79,0.00,9.59,10.97,1842.11,78768.79,28.43,-771933632.00,427132256.00,989.74,-242.92,925.51,713.63,103.23,8,-0.86,9.59,10.97,58.25,127.12,-61.69,-41.69,29.88,7.50,0.26,-0.63,0.34,-0.65,-91.86,-39.81,-95.88,0.00,0.00,0.00,-45.00,1,1,3,3
3188.63,Drogue,-251.97,928.95,1813.23,38.98,38.98,38.98,0.00,7.40,9.01,1842.11,78768.48,28.43,-771933632.00,427132256.00,989.74,-242.92,925.51,713.63,103.23,8,-0.75,7.40,9.01,62.00,128.75,-51.75,-41.69,29.88,7.50,0.25,-0.62,0.34,-0.66,-90.22,-40.33,-97.50,0.00,0.00,0.00,-45.00,1,1,3,3
3188.64,Drogue,-250.41,928.46,1813.93,39.85,39.85,39.85,0.00,5.78,8.99,1842.11,78768.48,28.43,-771933632.00,427132256.00,989.74,-242.92,925.51,713.63,103.23,8,-0.22,5.78,8.99,65.38,131.88,-44.50,-41.69,29.88,7.50,0.25,-0.61,0.34,-0.67,-88.49,-40.75,-99.18,0.00,0.00,0.00,-45.00,1,1,3,3
3188.65,Drogue,-249.11,928.06,1814.58,40.51,40.51,40.51,0.00,7.21,9.24,1842.11,78768.48,28.43,-771933632.00,427132256.00,989.74,-242.92,925.51,713.63,103.23,8,0.97,7.21,9.24,65.38,131.88,-44.50,-46.19,26.88,2.69,0.25,-0.61,0.33,-0.68,-86.67,-41.05,-100.81,0.00,0.00,0.00,-45.00,2,1,3,3
3188.66,Drogue,-248.13,927.75,1815.29,41.03,41.03,41.03,0.00,4.77,9.52,1842.11,78768.48,28.43,-771933632.00,427132256.00,989.74,-242.92,925.51,713.63,103.23,8,3.09,4.77,9.52,71.50,132.94,-36.25,-46.19,26.88,2.69,0.25,-0.61,0.33,-0.68,-86.67,-41.05,-100.81,0.00,0.00,0.00,-45.00,2,1,3,3
3188.66,Drogue,-247.26,927.49,1815.95,41.45,41.45,41.45,0.00,5.62,10.59,1842.11,78768.48,28.43,-771933632.00,427132256.00,989.74,-242.92,925.51,713.63,103.23,8,5.48,5.62,10.59,77.75,135.06,-29.69,-46.19,26.88,2.69,0.25,-0.59,0.33,-0.70,-82.75,-41.30,-104.37,0.00,0.00,0.00,-45.00,2,1,3,3
3188.68,Drogue,-246.42,927.26,1816.54,41.78,41.78,41.78,0.00,4.36,9.53,1842.11,78768.48,28.43,-771933632.00,427132256.00,989.74,-242.92,925.51,713.63,103.23,8,2.73,4.36,9.53,93.56,141.38,-13.06,-46.19,26.88,2.69,0.25,-0.58,0.32,-0.71,-80.64,-41.23,-106.20,0.00,0.00,0.00,-45.00,2,1,3,3
3188.69,Drogue,-245.67,927.05,1816.81,42.02,42.02,42.02,0.00,3.93,9.61,1833.11,78856.20,28.42,-771933632.00,427132256.00,989.74,-242.92,925.51,713.63,103.23,8,1.61,3.93,9.61,99.31,141.56,-6.38,-46.19,26.88,2.69,0.25,-0.57,0.32,-0.72,-78.49,-41.04,-108.00,0.00,0.00,0.00,-45.00,2,1,3,3
3188.70,Drogue,-245.04,926.88,1817.10,42.25,42.25,42.25,0.00,3.63,9.72,1833.11,78856.20,28.42,-771933632.00,427132256.00,989.74,-242.92,925.51,713.63,103.23,8,6.49,3.63,9.72,99.31,141.56,-6.38,-46.88,25.00,-2.75,0.25,-0.56,0.32,-0.73,-76.32,-40.75,-109.60,0.00,0.00,0.00,-45.00,2,1,3,3
3188.71,Drogue,-244.50,926.73,1817.41,42.43,42.43,42.43,0.00,4.72,11.22,1833.11,78856.20,28.42,-771933632.00,427132256.00,989.74,-242.92,925.51,713.63,103.23,8,7.04,4.72,11.22,105.56,140.94,-0.69,-46.88,25.00,-2.75,0.25,-0.56,0.32,-0.73,-76.32,-40.75,-109.60,0.00,0.00,0.00,-45.00,2,1,3,3
3188.71,Drogue,-244.01,926.59,1817.71,42.56,42.56,42.56,0.00,5.94,10.23,1833.11,78856.20,28.42,-771933632.00,427132256.00,989.74,-242.92,925.51,713.63,103.23,8,4.38,5.94,10.23,113.62,143.38,5.44,-46.88,25.00,-2.75,0.25,-0.55,0.31,-0.74,-74.08,-40.34,-111.35,0.00,0.00,0.00,-45.00,2,1,3,3
3188.72,Drogue,-243.51,926.46,1817.98,42.64,42.64,42.64,0.00,6.81,9.37,1833.11,78856.20,28.42,-771933632.00,427132256.00,989.74,-242.92,925.51,713.63,103.23,8,2.71,6.81,9.37,119.44,144.50,13.62,-46.88,25.00,-2.75,0.26,-0.52,0.30,-0.75,-69.63,-39.14,-114.65,0.00,0.00,0.00,-45.00,2,1,3,3
3188.74,Drogue,-242.96,926.34,1818.20,42.74,42.74,42.74,0.00,5.58,10.38,1833.11,78856.20,28.42,-771933632.00,427132256.00,989.74,-242.92,925.51,713.63,103.23,8,5.69,5.58,10.38,127.94,145.44,30.25,-46.88,25.00,-2.75,0.26,-0.51,0.30,-0.76,-67.43,-38.36,-116.20,0.00,0.00,0.00,-45.00,2,1,3,3
3188.75,Drogue,-242.49,926.23,1818.19,42.76,42.76,42.76,0.00,5.65,9.46,1825.42,78856.20,28.42,-771933632.00,427132256.00,989.74,-242.92,925.51,713.63,103.23,8,1.77,5.65,9.46,127.94,145.44,30.25,-46.88,25.00,-2.75,0.26,-0.50,0.30,-0.77,-65.27,-37.46,-117.62,0.00,0.00,0.00,-45.00,2,1,3,3
3188.75,Drogue,-242.17,926.14,1818.25,42.75,42.75,42.75,0.00,5.28,10.11,1825.42,78931.22,28.42,-771933632.00,427132256.00,989.74,-242.92,925.51,713.63,103.23,8,1.80,5.28,10.11,130.69,145.31,37.62,-46.50,22.75,-10.25,0.26,-0.50,0.30,-0.77,-65.27,-37.46,-117.62,0.00,0.00,0.00,-45.00,2,1,3,3
